0.00000000,10000,0,0,0
0.999999978E-2,9085,0,0,915
0.199999996E-1,9067,0,0,933
0.299999993E-1,9058,0,0,942
0.399999991E-1,9012,0,0,988
0.500000007E-1,8982,0,0,1018
0.599999987E-1,8967,0,0,1033
0.700000003E-1,8949,0,0,1051
0.799999982E-1,8940,0,0,1060
0.900000036E-1,8932,1,0,1067
0.100000001,8924,6,0,1070
0.109999999,8898,24,0,1078
0.119999997,8867,49,0,1084
